time,ltp,gammaFlip,imbalance,microprice,spread,flow,dS,IV,callSkew,putSkew,netGEX,callGEX,putGEX,I1,I2,I3
1778046027238,24095.2,24100,-0.3333333333333333,24171.8671875,1.69921875,0.018528362151311872,0.48762804758677514,15.453604555155211,0.019734286589487986,-0.08466237511497755,23223.730400000008,40019.01474999998,-16795.28435,0.07956342211658889,0.004260097797599292,-0.0009568287768798845
1778046042948,24092.15,24100,-0.6,24165.9,4.5,0.004450853753733131,0.4824375856663594,15.453604555155211,0.019734286589487986,-0.08466237511497755,23223.730400000008,40019.01474999998,-16795.28435,0.1893820588527471,0.006595909275998007,-0.003908072907478804
1778046058880,24088.85,24100,-0.2,24158.159765625,11.400390625,-0.024535170720134194,0.3984373257293492,15.453604555155211,0.019734286589487986,-0.08466237511497755,23223.730400000008,40019.01474999998,-16795.28435,0.1350943988782576,-0.005223111304260092,-0.002895941078285904
1778046074616,24088.35,24100,0,24162.150390625,9.30078125,-0.012681701239619666,0.3962266679124064,15.453604555155211,0.019734286589487986,-0.08466237511497755,23223.730400000008,40019.01474999998,-16795.28435,-0.008871024392527033,-0.00965212488370348,-0.0023167288881053437
1778046090612,24087.85,24100,-0.7894736842105263,24158.363075657893,8.19921875,-0.010259171902679984,0.2959139509939712,15.458649177154971,0.018473273013906718,-0.08330907293199671,22231.7823,39708.12039999999,-17476.3381,-0.06437689491234516,-0.012013469037926959,-0.004281767208422287
1778046106319,24084.15,24100,-0.2,24159.53984375,5.099609375,-0.022442501346571938,0.25041645773760585,15.458649177154971,0.018473273013906718,-0.08330907293199671,22231.7823,39708.12039999999,-17476.3381,-0.08907621016718058,-0.012539071656902465,-0.003911429722468549
1778046123163,24086.3,24100,0.3333333333333333,24161.333333333332,2,-0.001456751315887757,0.5630807241518719,15.458649177154971,0.018473273013906718,-0.08330907293199671,22231.7823,39708.12039999999,-17476.3381,-0.06594964212590676,-0.0019017206668635045,-0.003643463462632353
1778046140045,24084.85,24100,0.3333333333333333,24160.166666666668,4,-0.056731441789421334,0.3593205906716043,15.46071396725914,0.020761426995709105,-0.08042235028093603,22682.830300000005,40087.19064999999,-17404.36035,0.07309970722333224,0.00046147447246071543,-0.008924937704356501
1778046156074,24086.1,24100,-0.7647058823529411,24155.823529411766,7,-0.04185699144932547,0.4272356041323586,15.46291238596926,0.0218775830359268,-0.07983060664712484,22868.87265,40198.84829999999,-17329.97565,-0.025014767462594914,-0.009591166658306198,-0.007476189856286039
1778046172001,24087,24100,-0.75,24157.100341796875,5.599609375,-0.02209638743150036,0.27298250670164026,15.46291238596926,0.0218775830359268,-0.07983060664712484,22868.87265,40198.84829999999,-17329.97565,-0.15309279959158337,-0.009151342519442593,-0.007194551056219784
1778046187617,24086.5,24100,0.45454545454545453,24158.309303977272,6.19921875,-0.01540803333815456,0.22934459799456555,15.46291238596926,0.0218775830359268,-0.07983060664712484,22868.87265,40198.84829999999,-17329.97565,-0.11120862055621333,0.0012246855867505322,-0.006824724203437219
1778046204460,24087.15,24100,-0.6666666666666666,24162.566731770832,3.400390625,-0.014153044740809905,0.27433607302306423,15.462241752615645,0.020519061990906858,-0.08384411885259731,22824.4029,40107.86649999999,-17283.463600000003,-0.10047721643537375,0.002183858984834246,-0.010334436151689528
1778046220393,24086.8,24100,0,24162.400390625,2.80078125,0.03039324446938137,0.289611754890415,15.462241752615645,0.020519061990906858,-0.08384411885259731,22824.4029,40107.86649999999,-17283.463600000003,-0.15006381229663515,0.003241513210197789,-0.004641464496812444
1778046236653,24091.35,24100,-0.3333333333333333,24166,6,0.035062332244670105,0.41334838853179706,15.462241752615645,0.020519061990906858,-0.08384411885259731,22824.4029,40107.86649999999,-17283.463600000003,-0.07936656808519499,0.011770585152616074,-0.002999581097213002
1778046252746,24092.85,24100,0,24168.7998046875,0.400390625,0.03276903617265377,0.4674965126908255,15.462241752615645,0.020519061990906858,-0.08384411885259731,22824.4029,40107.86649999999,-17283.463600000003,-0.049355543281928135,0.010529048354978756,0.00205333412318229
1778046268542,24091.3,24100,0,24167.849609375,5.5,0.0240192973112754,0.4716919539798192,15.461249145612445,0.017590209541327017,-0.08503861881910654,22835.36580000001,40189.6482,-17354.2824,0.0451662794693496,0.011352166925657667,0.0009770747068360529
1778046285518,24089.6,24100,0.2,24164.959765625,1.599609375,0.014816037753580138,0.32919950521128133,15.461249145612445,0.017590209541327017,-0.08503861881910654,22835.36580000001,40189.6482,-17354.2824,0.06548082072071865,0.006344430205191858,-0.0036958566751826654
1778046301241,24088.2,24100,-0.8181818181818182,24163.272727272728,3,0.011956663494092745,0.12679288334262362,15.461249145612445,0.017590209541327017,-0.08503861881910654,22835.36580000001,40189.6482,-17354.2824,-0.13241267281104874,-0.0106712635014397,-0.002521495294114257
1778046316841,24088.65,24100,-0.1111111111111111,24161.333333333332,3,0.018637000542535604,0.032582072869863775,15.461249145612445,0.017590209541327017,-0.08503861881910654,22835.36580000001,40189.6482,-17354.2824,-0.11752203546661963,-0.0022772908157033763,-0.0016792715795053126
1778046332974,24088.35,24100,0.3333333333333333,24161.266927083332,1.900390625,0.011978991562981342,0.022645630198720075,15.462749488892129,0.020355911409843514,-0.08161826501115949,22934.294500000004,40282.35119999998,-17348.0567,-0.05598840542559361,0.0027740711911133325,0.002841288918973552
1778046348740,24088.35,24100,0,24158,6,0.00857347911590308,-0.13187694545340994,15.462749488892129,0.020355911409843514,-0.08161826501115949,22934.294500000004,40282.35119999998,-17348.0567,0.0280585420276309,-0.003473556314580611,0.0036398019334681806
1778046364229,24094.6,24100,0.5,24166.02490234375,3.900390625,0.0028445532112474667,0.2932712448406337,15.462749488892129,0.020355911409843514,-0.08161826501115949,22934.294500000004,40282.35119999998,-17348.0567,0.017142867758275723,-0.007351476674662334,-0.0005470450898443912
1778046379882,24094.5,24100,0.42857142857142855,24170.27120535714,11.30078125,-0.0024172823780725054,0.24566510983549852,15.462749488892129,0.020355911409843514,-0.08161826501115949,22934.294500000004,40282.35119999998,-17348.0567,-0.05918084732558577,-0.01441559036944424,-0.0005412798398478719
1778046395289,24093.6,24100,-0.3333333333333333,24166.032552083332,11.5,-0.011409574537994504,0.0771576968915427,15.460318977978119,0.016912581931023934,-0.08778049164889355,22706.431150000004,40130.53134999999,-17424.1002,-0.06132301182372324,-0.012087087156683623,-0.0016736223784542732
1778046411274,24094.15,24100,0.5,24171.5,2,-0.015268752022848962,0.0759039218486778,15.460318977978119,0.016912581931023934,-0.08778049164889355,22706.431150000004,40130.53134999999,-17424.1002,0.02189287288640143,-0.01211293602886089,-0.004029203483702509
1778046426959,24094.65,24100,-0.68,24163.44734375,7.80078125,-0.015074130224291363,0.18345686323946764,15.460318977978119,0.016912581931023934,-0.08778049164889355,22706.431150000004,40130.53134999999,-17424.1002,-0.047043066977967014,-0.021102583463993192,-0.001730656829408066
1778046442905,24093.2,24100,-0.9090909090909091,24167.613636363636,2.5,-0.011660113678128274,0.237904223671324,15.457699112966507,0.016844598306195828,-0.0888689309610245,22974.561350000007,40499.450549999994,-17524.889200000005,-0.12687094642637067,-0.01924880550392618,-0.0034181407275719667
1778046458595,24092.9,24100,-0.875,24167.65625,2.5,-0.0025012825195357626,0.3029670023641472,15.455272921376055,0.01785232221166137,-0.08822206647882917,23040.629950000013,40525.33875,-17484.7088,-0.12319035016145376,-0.010875015882684268,-0.0018511761000518543
1778046475480,24095.65,24100,0,24172.5,5,0.0030345451669092994,0.5568317633288529,15.455272921376055,0.01785232221166137,-0.08822206647882917,23040.629950000013,40525.33875,-17484.7088,0.05126280944322779,0.0035051897654710916,0.00013539528319267432
1778046491097,24098,24100,-0.5,24178.25,1,0.019529011184239276,0.6717866095125622,15.455272921376055,0.01785232221166137,-0.08822206647882917,23040.629950000013,40525.33875,-17484.7088,0.039998180273880114,-0.004775519841531315,0.0036540148708081653
1778046507247,24098.45,24100,0.6,24179.5203125,1.900390625,0.02780180025905307,0.7381353801533799,15.449022424209764,0.01763389690732968,-0.0943638673672889,22785.963200000006,40317.2965,-17531.333300000002,0.19846369003479652,0.005851410294392038,0.002551205692247445
1778046523134,24098.7,24100,-0.9523809523809523,24179.02380952381,1,0.0292576736232645,1.00586155407257,15.449022424209764,0.01763389690732968,-0.0943638673672889,22785.963200000006,40317.2965,-17531.333300000002,0.05162930258883649,-0.0023466648288151945,0.006075701987884078
1778046538998,24099.1,24100,-0.7142857142857143,24175.799665178572,4.900390625,0.006095014187211213,0.6962500308045962,15.449022424209764,0.01763389690732968,-0.0943638673672889,22785.963200000006,40317.2965,-17531.333300000002,-0.03753706756569178,0.0006382391840294321,0.004737206558637377
1778046556027,24101.5,24100,-0.2653061224489796,24176.836734693876,5,0.005115388290145921,0.7356956073690674,15.449022424209764,0.01763389690732968,-0.0943638673672889,22785.963200000006,40317.2965,-17531.333300000002,-0.06339444164356745,0.001933079067329538,0.005344693500915404
1778046571797,24098.25,24100,0.8518518518518519,24177.870008680555,3.099609375,0.003514121841679206,0.9406852108041908,15.442342884775774,0.02378490592476145,-0.08884961906553916,23531.769300000007,40909.45949999998,-17377.690199999997,-0.0058125953183799685,0.009676603514304313,0.00589558673903834
1778046587501,24088.5,24100,0,24167.2998046875,2.599609375,-0.00012081552078403908,0.7368551480791296,15.442342884775774,0.02378490592476145,-0.08884961906553916,23531.769300000007,40909.45949999998,-17377.690199999997,-0.01719426104589344,0.001239161186725704,0.006658056473181375
1778046604442,24082.3,24100,0,24161.0498046875,0.099609375,-0.007107697166020121,0.2964179178237974,15.442342884775774,0.02378490592476145,-0.08884961906553916,23531.769300000007,40909.45949999998,-17377.690199999997,0.1649001765612292,0.014445148759471733,0.00231055395697152
1778046620398,24088.75,24100,-0.6,24161.8,4,-0.0005685279709100147,0.27755386261294185,15.442342884775774,0.02378490592476145,-0.08884961906553916,23531.769300000007,40909.45949999998,-17377.690199999997,0.18647964965606856,0.0059908456011529545,0.0018160367925983006
1778046635724,24093.25,24100,-0.5,24170.25,9,0.007832005804247876,0.41479923942088776,15.4414471509186,0.01652586843643139,-0.08933564780034209,23281.6779,40706.060200000014,-17424.38230000001,0.13499311792295618,0.0030492323486878917,0.0022139134397995376
1778046651714,24091.6,24100,-0.8823529411764706,24168.523552389706,8.900390625,-0.009597499787745567,0.4256666706100673,15.4414471509186,0.01652586843643139,-0.08933564780034209,23281.6779,40706.060200000014,-17424.38230000001,-0.011492388635037383,-0.0011509483536386743,0.003000922899186348
1778046667590,24095.05,24100,0,24176.7998046875,0.201171875,-0.01450773514767888,0.4183513912467373,15.4414471509186,0.01652586843643139,-0.08933564780034209,23281.6779,40706.060200000014,-17424.38230000001,-0.05394071920009199,0.0019016615719926217,0.002023192891981517
1778046683154,24097.8,24100,-0.9428571428571428,24176.793526785714,3.30078125,-0.018102613992167137,0.3723968808008961,15.4414471509186,0.01652586843643139,-0.08933564780034209,23281.6779,40706.060200000014,-17424.38230000001,-0.1363448712151213,-0.005249225375936763,-0.000326415935243235
1778046698155,24096.85,24100,0.6,24175.840625,9.80078125,-0.023704038939289337,0.06311163306803981,15.438246725483864,0.01971674020177792,-0.09134965204091207,23624.378699999997,40952.26070000002,-17327.882000000005,0.008133209945307399,0.004826509026962277,-0.0016411275081471145
1778046713155,24098.05,24100,-0.75,24178.25,2,-0.021540242335473647,0.2550644433531766,15.438246725483864,0.01971674020177792,-0.09134965204091207,23624.378699999997,40952.26070000002,-17327.882000000005,-0.02351378490769726,-0.0034059689376917416,-0.003344647007639809
