symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val
KOTHARIPET,2026,,2,104.45,153.75,99.9,123.88,18.602202010531347,4436187.0,60,73936.45,29,30,0,53.849999999999994,0.42396789863611184,5.653833333333333,5.509166666666667,2026-05-11T00:00:00+05:30,2026-04-01T00:00:00+05:30,123.86325000000001,137.595,116.5935
SIKA,2026,,2,988.0,1199.8,870.1,1115.6,12.91497975708501,2707424.0,49,55253.551020408166,24,24,0,329.69999999999993,0.3378130279864165,51.795918367346935,48.848979591836745,2026-05-08T00:00:00+05:30,2026-05-18T00:00:00+05:30,1112.4295,1147.048,978.901
CUMMINSIND,2026,,2,4640.0,6100.0,4470.0,5659.5,21.97198275862069,33908775.0,60,565146.25,34,25,0,1630.0,0.3031137969156157,155.14833333333328,149.54666666666665,2026-05-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,5244.25,5643.6,4470.0
HDFCBANK,2026,,2,743.0,820.05,726.65,797.95,7.395693135935404,2411336821.0,60,40188947.016666666,29,30,0,93.39999999999998,0.12043001509673189,17.713333333333328,15.687499999999996,2026-04-16T00:00:00+05:30,2026-04-02T00:00:00+05:30,787.827,810.7099999999999,755.6039999999999
EMIL,2026,,2,90.0,129.1,89.79,121.73,35.25555555555556,97486539.0,60,1624775.65,31,28,0,39.30999999999999,0.3502836605578161,5.201833333333332,5.017000000000001,2026-04-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,123.00694999999999,126.7414,113.376
PARAS,2026,,2,622.0,1443.0,612.0,1289.05,107.24276527331189,211539892.0,60,3525664.8666666667,33,26,0,831.0,0.9298266225810241,54.41833333333333,52.92666666666667,2026-06-19T00:00:00+05:30,2026-04-02T00:00:00+05:30,807.2850000000001,1260.18,711.72
WELSPLSOL,2026,,2,36.55,63.25,36.0,55.72,52.44870041039672,80550905.0,49,1643896.0204081633,30,18,0,27.25,0.5810436810819749,3.220816326530612,3.1495918367346936,2026-06-18T00:00:00+05:30,2026-04-20T00:00:00+05:30,56.84625,63.25,48.807500000000005
NUVAMA,2026,,2,1181.6,1825.0,1109.5,1806.4,52.87745429925527,35044677.0,60,584077.95,39,20,0,715.5,0.4821206570676777,53.23833333333335,51.14000000000001,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,1556.6875,1653.28,1338.46
ITC,2026,,2,293.0,317.9,275.05,286.95,-2.0648464163822564,1078507938.0,60,17975132.3,34,25,0,42.849999999999966,0.1438917369988134,5.0541666666666645,4.686666666666662,2026-05-04T00:00:00+05:30,2026-06-04T00:00:00+05:30,304.40225,317.9,291.33299999999997
PARKHOSPS,2026,,2,195.0,303.7,192.5,299.3,53.48717948717949,55243692.0,60,920728.2,34,25,0,111.19999999999999,0.4425359858961552,11.352666666666664,11.012666666666666,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,286.464,295.916,233.644
WELCORP,2026,,2,825.8,1525.0,805.45,1521.9,84.29401792201504,57986957.0,60,966449.2833333333,42,17,0,719.55,0.5705635062966433,46.401666666666685,44.69750000000001,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,1283.95075,1460.2404999999999,1143.6385
TATSILV,2026,,2,22.48,28.0,20.01,21.64,-3.7366548042704615,4586039289.0,60,76433988.15,29,29,1,7.989999999999998,0.334615304078342,0.8566666666666666,0.6864999999999998,2026-05-14T00:00:00+05:30,2026-06-25T00:00:00+05:30,23.00625,25.0437,20.9688
SILVER1,2026,,2,22.67,28.12,20.55,21.56,-4.896338773709761,543178527.0,60,9052975.45,27,31,1,7.57,0.3172385854874873,0.8949999999999999,0.723333333333333,2026-05-14T00:00:00+05:30,2026-06-25T00:00:00+05:30,23.23735,24.5621,21.3827
INFY,2026,,2,1290.0,1376.9,996.0,1000.4,-22.449612403100776,900051238.0,60,15000853.966666667,24,35,0,380.9000000000001,0.321375386532158,34.296666666666674,28.58000000000003,2026-04-08T00:00:00+05:30,2026-06-30T00:00:00+05:30,1176.9275000000002,1300.72,1098.843
RVNL,2026,,2,259.9,311.85,221.55,235.83,-9.261254328587906,564019889.0,60,9400331.483333332,26,33,0,90.30000000000001,0.33674930636355505,8.603333333333333,7.693499999999999,2026-04-17T00:00:00+05:30,2026-06-11T00:00:00+05:30,245.47950000000003,289.27500000000003,226.96800000000002
HINDUNILVR,2026,,2,2119.9,2408.0,2022.5,2118.2,-0.08019246190859346,124118669.0,60,2068644.4833333334,27,32,0,385.5,0.17519594981503306,53.3116666666667,51.458333333333364,2026-04-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,2159.3525,2261.51,2068.76
SRF,2026,,2,2500.4,2832.1,2355.0,2739.0,9.54247320428731,35550414.0,60,592506.9,32,27,0,477.0999999999999,0.18152602088570188,73.77333333333337,68.97833333333338,2026-05-11T00:00:00+05:30,2026-04-06T00:00:00+05:30,2729.5235000000002,2822.558,2526.756
ICICIPRULI,2026,,2,516.9,584.75,459.5,487.95,-5.600696459663376,108942299.0,60,1815704.9833333334,29,30,0,125.25,0.24211475885176711,15.751666666666667,14.50666666666667,2026-04-15T00:00:00+05:30,2026-06-11T00:00:00+05:30,516.48875,543.4175,473.2775
ZENSARTECH,2026,,2,524.95,611.0,424.0,425.3,-18.982760262882184,37243549.0,60,620725.8166666667,26,33,0,187.0,0.3694751608632942,17.583333333333332,16.905,2026-04-21T00:00:00+05:30,2026-06-30T00:00:00+05:30,495.995,567.99,463.27
HCC,2026,,2,14.59,28.5,14.15,25.65,75.80534612748457,2809571820.0,60,46826197.0,34,25,0,14.35,0.6536642397831747,1.1660000000000001,1.1083333333333334,2026-06-23T00:00:00+05:30,2026-04-01T00:00:00+05:30,22.25775,25.63,18.0245
AMBER,2026,,2,6656.0,8974.0,6120.0,7530.0,13.131009615384615,26199578.0,60,436659.63333333336,30,29,0,2854.0,0.3719006918299777,308.18333333333334,289.1,2026-05-07T00:00:00+05:30,2026-04-06T00:00:00+05:30,7846.67,8231.96,7204.52
MANAPPURAM,2026,,2,260.45,334.0,247.8,324.2,24.47686696102899,238457880.0,60,3974298.0,32,27,0,86.19999999999999,0.28658343999867014,9.906666666666661,9.25833333333333,2026-05-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,318.053,327.104,289.176
UNIONBANK,2026,,2,171.0,197.13,156.21,172.43,0.8362573099415245,925293199.0,60,15421553.316666666,27,32,0,40.91999999999999,0.23825928650310432,5.148499999999998,4.723333333333331,2026-04-22T00:00:00+05:30,2026-05-20T00:00:00+05:30,169.50900000000001,177.8976,161.12040000000002
WELSPUNLIV,2026,,2,111.3,171.0,110.8,158.84,42.713387241689134,161621722.0,60,2693695.3666666667,33,26,0,60.2,0.4363710168459509,5.008666666666667,4.742833333333333,2026-06-24T00:00:00+05:30,2026-04-01T00:00:00+05:30,141.803,160.766,122.238
JUBLFOOD,2026,,2,448.05,498.75,408.8,417.6,-6.796116504854366,242362046.0,60,4039367.433333333,27,32,0,89.94999999999999,0.20176455194586712,15.444999999999997,14.109166666666662,2026-04-23T00:00:00+05:30,2026-04-07T00:00:00+05:30,433.53625,444.78000000000003,415.99600000000004
GOLDCASE,2026,,2,22.21,25.98,21.27,22.05,-0.7203962179198565,641513826.0,60,10691897.1,27,32,0,4.710000000000001,0.1987565408203455,0.8220000000000004,0.7771666666666671,2026-05-19T00:00:00+05:30,2026-06-29T00:00:00+05:30,23.64855,24.567,22.4946
ONGC,2026,,2,290.0,307.5,227.65,234.9,-18.999999999999996,1115679432.0,60,18594657.2,25,34,0,79.85,0.2902053425404325,6.841666666666669,6.6175000000000015,2026-04-29T00:00:00+05:30,2026-06-30T00:00:00+05:30,284.74275,307.5,265.978
MAHABANK,2026,,2,64.0,94.5,61.2,91.44,42.875,1278043731.0,60,21300728.85,34,25,0,33.3,0.4171459948347388,2.6755000000000004,2.477333333333334,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,79.6815,86.175,71.19
TRENT,2026,,2,2298.01,3312.0,2265.34,3282.6,42.845331395424715,84746831.0,60,1412447.1833333333,33,26,0,1046.6599999999999,0.3710887849754884,89.57266666666668,84.6045,2026-06-29T00:00:00+05:30,2026-04-01T00:00:00+05:30,2835.7697,3008.4686,2464.2054000000003
WAAREEENER,2026,,2,3220.0,3557.0,2836.0,2947.0,-8.478260869565217,85814051.0,60,1430234.1833333333,31,28,0,721.0,0.22895357735995253,92.03166666666667,85.84499999999998,2026-04-21T00:00:00+05:30,2026-06-29T00:00:00+05:30,3070.325,3304.65,2987.41
INDUSTOWER,2026,,2,436.8,449.4,386.35,391.7,-10.32509157509158,405456770.0,60,6757612.833333333,27,32,0,63.049999999999955,0.15088454719678995,11.354166666666666,10.901666666666666,2026-05-29T00:00:00+05:30,2026-06-29T00:00:00+05:30,411.88525,430.485,398.3295
PFC,2026,,2,393.0,486.5,382.25,424.3,7.964376590330792,452073573.0,60,7534559.55,31,28,0,104.25,0.23785666616598253,12.276666666666666,11.65333333333333,2026-04-28T00:00:00+05:30,2026-04-02T00:00:00+05:30,431.76875,464.6075,419.78
ALKEM,2026,,2,5320.5,5789.0,5075.0,5570.0,4.6894088901419035,8589937.0,60,143165.61666666667,31,28,0,714.0,0.1319048770011654,145.73333333333332,142.44166666666666,2026-05-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,5335.610000000001,5610.5,5296.34
TURTLEMINT,2026,,2,134.9,144.95,132.0,136.6,1.260192735359517,13612246.0,2,6806123.0,1,0,0,12.949999999999989,0.09523109166452173,9.509999999999991,9.509999999999991,2026-06-29T00:00:00+05:30,2026-06-29T00:00:00+05:30,134.13675,140.547,132.0
ETERNAL,2026,,2,233.22,267.5,223.74,264.6,13.455106766143565,2166161644.0,60,36102694.06666667,29,30,0,43.75999999999999,0.17548209789863928,8.078999999999997,7.348166666666662,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,257.2164,260.936,242.1192
PAYTM,2026,,2,989.95,1223.0,962.0,1141.5,15.308853982524365,163194273.0,60,2719904.55,25,34,0,261.0,0.23513478207990676,39.20333333333335,37.180833333333354,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,1119.905,1162.97,1074.23
TIMETECHNO,2026,,2,164.36,201.2,161.28,179.96,9.491360428328056,184971747.0,60,3082862.45,27,32,0,39.91999999999999,0.22263140430112124,6.139166666666666,5.683333333333333,2026-04-20T00:00:00+05:30,2026-04-02T00:00:00+05:30,179.0444,189.6232,171.6592
AQYLON,2026,,2,48.17,66.98,38.01,41.2,-14.469586879800703,229932589.0,60,3832209.816666667,31,28,0,28.970000000000006,0.5596805873072094,3.049333333333334,2.8119999999999994,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,57.564750000000004,62.6345,50.1774
JAYBARMARU,2026,,2,79.0,178.89,78.99,171.1,116.58227848101265,85183332.0,60,1419722.2,31,28,0,99.89999999999999,0.8750160580190827,6.707,6.173166666666666,2026-06-19T00:00:00+05:30,2026-04-01T00:00:00+05:30,117.4515,144.92399999999998,98.97
BHARATSE,2026,,2,144.74,221.94,144.74,189.87,31.18004698079314,13799727.0,60,229995.45,35,24,0,77.19999999999999,0.4215181752412671,9.524166666666666,9.228499999999999,2026-05-07T00:00:00+05:30,2026-04-01T00:00:00+05:30,186.814,198.78,172.532
ANGELONE,2026,,2,238.96,360.45,228.45,330.65,38.3704385671242,588115146.0,60,9801919.1,31,28,0,132.0,0.4145335895206745,11.996666666666664,11.412333333333331,2026-06-19T00:00:00+05:30,2026-04-02T00:00:00+05:30,322.83,347.25,297.09
AEGISLOG,2026,,2,620.0,1195.95,577.85,1173.95,89.3467741935484,157707530.0,60,2628458.8333333335,34,25,0,618.1,0.798775753281117,36.8825,35.61583333333333,2026-06-30T00:00:00+05:30,2026-04-06T00:00:00+05:30,920.8955000000001,1016.701,713.832
RITES,2026,,2,183.0,230.85,180.05,204.51,11.754098360655734,50673314.0,60,844555.2333333333,33,26,0,50.79999999999998,0.24187999800020468,6.233166666666665,5.837166666666665,2026-05-08T00:00:00+05:30,2026-04-01T00:00:00+05:30,204.688,217.134,199.862
RBA,2026,,2,59.3,81.9,58.01,79.18,33.52445193929176,351489226.0,60,5858153.766666667,36,22,1,23.890000000000008,0.35351044204835813,1.5490000000000002,1.4941666666666669,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,78.91375000000001,81.9,68.5216
HCLTECH,2026,,2,1399.7,1474.9,1068.6,1071.8,-23.426448524683867,268781804.0,60,4479696.733333333,24,35,0,406.3000000000002,0.3321927748275878,34.415000000000006,30.370000000000005,2026-04-15T00:00:00+05:30,2026-06-30T00:00:00+05:30,1192.5214999999998,1288.002,1068.6
BANKINDIA,2026,,2,142.81,154.34,134.52,140.4,-1.6875568937749434,669595822.0,60,11159930.366666667,28,31,0,19.819999999999993,0.1381484712707638,4.336666666666665,3.8808333333333334,2026-04-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,139.7723,147.0066,138.68220000000002
RCF,2026,,2,111.0,140.0,109.71,130.95,17.97297297297296,137515219.0,60,2291920.316666667,33,26,0,30.290000000000006,0.2363648659896788,4.320333333333333,4.026333333333333,2026-06-22T00:00:00+05:30,2026-04-01T00:00:00+05:30,130.45864999999998,136.3652,126.9753
RPOWER,2026,,2,21.65,30.8,21.08,24.84,14.734411085450352,3277294986.0,60,54621583.1,28,30,1,9.720000000000002,0.35961153075381536,1.2568333333333332,1.2083333333333333,2026-04-23T00:00:00+05:30,2026-04-01T00:00:00+05:30,26.9606,30.0224,26.2316
SHREECEM,2026,,2,23490.0,26335.0,22675.0,25250.0,7.492550021285653,1845599.0,60,30759.983333333334,29,30,0,3660.0,0.1478031445186302,602.1666666666666,561.0,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,25108.9,25603.0,23992.6
POONAWALLA,2026,,2,373.0,468.3,366.7,441.05,18.243967828418235,135256434.0,60,2254273.9,33,26,0,101.60000000000002,0.2470576792140843,14.72,14.154166666666665,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,401.752,435.788,393.116
HEXT,2026,,2,430.0,552.5,422.7,514.85,19.732558139534888,47392452.0,60,789874.2,33,26,0,129.8,0.26538811478342655,18.447499999999998,17.7425,2026-06-02T00:00:00+05:30,2026-04-02T00:00:00+05:30,505.123,539.52,475.918
ATGL,2026,,2,530.0,859.85,509.15,731.55,38.02830188679244,392761962.0,60,6546032.7,34,25,0,350.70000000000005,0.5326198660476984,31.79416666666667,31.062500000000007,2026-05-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,728.3375000000001,831.7940000000001,642.4159999999999
SWIGGY,2026,,2,270.0,299.0,235.75,239.35,-11.351851851851855,665193632.0,60,11086560.533333333,24,35,0,63.25,0.2406315389005136,9.953333333333337,9.365000000000004,2026-04-24T00:00:00+05:30,2026-06-30T00:00:00+05:30,255.04125,279.3925,248.4
EUROPRATIK,2026,,2,221.08,290.95,214.36,281.6,27.374705988782345,16627757.0,60,277129.2833333333,32,27,0,76.58999999999997,0.2948498481928143,11.651166666666661,11.346499999999995,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,256.86745,277.1638,250.3573
JYOTICNC,2026,,2,755.0,845.0,580.1,775.1,2.662251655629142,101839295.0,60,1697321.5833333333,30,29,0,264.9,0.3710001762332536,30.64083333333333,28.879166666666666,2026-04-10T00:00:00+05:30,2026-06-02T00:00:00+05:30,764.2055,789.371,646.325
IDBI,2026,,2,63.1,92.25,62.87,83.53,32.377179080824085,1048110499.0,60,17468508.316666666,26,33,0,29.380000000000003,0.3895045020162405,2.9101666666666666,2.7644999999999995,2026-06-17T00:00:00+05:30,2026-04-01T00:00:00+05:30,74.4751,85.4926,68.1584
DCXINDIA,2026,,2,159.4,225.96,158.11,198.72,24.667503136762857,85991938.0,60,1433198.9666666666,36,23,0,67.85,0.3496392386092415,9.254833333333332,8.796666666666663,2026-05-08T00:00:00+05:30,2026-04-01T00:00:00+05:30,200.51625,212.39000000000001,187.2855
NATIONALUM,2026,,2,396.45,445.15,331.4,339.6,-14.3397654180855,765829329.0,60,12763822.15,33,26,0,113.75,0.2826280056401369,14.513333333333328,13.343333333333328,2026-04-27T00:00:00+05:30,2026-06-25T00:00:00+05:30,432.06875,445.15,390.54999999999995
SAMMAANCAP,2026,,2,155.0,192.34,134.75,173.62,12.012903225806454,1151539755.0,60,19192329.25,28,31,0,57.59,0.36200962802709263,6.036166666666668,5.698833333333335,2026-06-05T00:00:00+05:30,2026-05-20T00:00:00+05:30,148.28365,172.1835,137.0536
CHOICEIN,2026,,2,629.8,760.0,615.35,753.2,19.593521752937455,43757188.0,60,729286.4666666667,34,25,0,144.64999999999998,0.2111797010538303,19.281666666666663,17.875,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,668.14725,719.498,651.5125
GLENMARK,2026,,2,2180.0,2474.0,1966.5,2204.3,1.1146788990825771,43705284.0,60,728421.4,31,27,1,507.5,0.2255116225505698,70.81666666666673,69.71000000000006,2026-04-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,2182.1875,2352.2,2133.975
OIL,2026,,2,480.0,531.0,404.1,416.95,-13.13541666666667,335817492.0,60,5596958.2,31,28,0,126.89999999999998,0.2719926839897976,13.638333333333328,12.719166666666661,2026-05-14T00:00:00+05:30,2026-06-25T00:00:00+05:30,471.9915,505.62,451.053
NTPC,2026,,2,381.3,414.4,346.95,356.65,-6.4647259375819655,754141217.0,60,12569020.283333333,28,30,1,67.44999999999999,0.1774252946127946,8.955000000000004,8.73416666666667,2026-04-27T00:00:00+05:30,2026-06-15T00:00:00+05:30,355.38125,392.14149999999995,348.299
ONMOBILE,2026,,2,42.99,62.3,41.0,61.45,42.940218655501276,18904565.0,60,315076.0833333333,32,27,0,21.299999999999997,0.4125868030333847,2.4426666666666668,2.3488333333333333,2026-06-30T00:00:00+05:30,2026-04-07T00:00:00+05:30,50.9045,59.318,48.881
NITCO,2026,,2,90.49,117.94,81.7,107.89,19.2286440490662,86271338.0,60,1437855.6333333333,29,30,0,36.239999999999995,0.3775498156006695,5.460833333333335,5.378000000000001,2026-06-22T00:00:00+05:30,2026-04-09T00:00:00+05:30,97.4644,111.0544,92.572
JKTYRE,2026,,2,400.15,441.5,351.0,394.05,-1.524428339372727,84180070.0,60,1403001.1666666667,27,32,0,90.5,0.22857527724749907,14.255833333333333,12.632500000000002,2026-04-17T00:00:00+05:30,2026-06-11T00:00:00+05:30,422.9475,427.925,385.39
PINELABS,2026,,2,159.63,214.17,134.73,156.76,-1.7979076614671456,1146954069.0,60,19115901.15,28,31,0,79.44,0.47754255542976226,8.71283333333333,8.471166666666667,2026-04-22T00:00:00+05:30,2026-05-27T00:00:00+05:30,151.8096,156.1788,141.0852
TIINDIA,2026,,2,2630.0,3335.2,2472.8,3029.3,15.182509505703429,21130092.0,60,352168.2,34,25,0,862.3999999999996,0.2895227608063261,107.37000000000002,104.24333333333334,2026-06-24T00:00:00+05:30,2026-04-02T00:00:00+05:30,3046.2960000000003,3197.216,2826.384
AADHARHFC,2026,,2,449.05,542.0,433.25,515.6,14.82017592695691,27961732.0,60,466028.86666666664,31,28,0,108.75,0.22545518624671537,16.024999999999995,15.441666666666661,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,494.69375,508.2875,459.35
ELECTCAST,2026,,2,77.36,95.9,69.0,79.68,2.9989658738366174,211865196.0,60,3531086.6,23,36,0,26.900000000000006,0.33384699713520394,3.940166666666665,3.7833333333333323,2026-05-06T00:00:00+05:30,2026-06-11T00:00:00+05:30,79.0875,85.947,75.994
ASIANPAINT,2026,,2,2224.8,2832.7,2142.4,2635.7,18.469075871988476,85110811.0,60,1418513.5166666666,32,27,0,690.2999999999997,0.2699114957742017,62.53833333333334,57.87166666666668,2026-06-15T00:00:00+05:30,2026-04-02T00:00:00+05:30,2663.5765,2770.573,2473.7439999999997
HFCL,2026,,2,69.75,220.09,69.6,212.85,205.16129032258067,3440842315.0,60,57347371.916666664,39,20,0,150.49,1.0407822407467386,8.8315,7.8815,2026-06-22T00:00:00+05:30,2026-04-01T00:00:00+05:30,142.58765,194.50670000000002,104.2127
BANKBETA,2026,,2,54.37,65.35,51.3,59.58,9.582490343939675,64610609.0,60,1076843.4833333334,27,29,3,14.049999999999997,0.2460265113265586,1.4013333333333335,1.328833333333333,2026-04-21T00:00:00+05:30,2026-04-02T00:00:00+05:30,55.304249999999996,58.46549999999999,54.391
SBCL,2026,,2,410.15,789.85,397.6,760.45,85.407777642326,35570179.0,60,592836.3166666667,30,29,0,392.25,0.6202937664891136,35.907500000000006,34.724166666666676,2026-06-25T00:00:00+05:30,2026-04-01T00:00:00+05:30,615.2987499999999,734.935,503.50750000000005
LTGILTBEES,2026,,2,28.96,30.15,28.39,29.94,3.3839779005524875,105531839.0,60,1758863.9833333334,37,22,0,1.759999999999998,0.06014900549087505,0.24066666666666686,0.23516666666666683,2026-06-22T00:00:00+05:30,2026-05-08T00:00:00+05:30,29.137999999999998,29.3404,28.8828
MAHLOG,2026,,2,347.3,450.0,330.55,373.9,7.659084365102207,13607352.0,60,226789.2,30,29,0,119.44999999999999,0.3191475149955247,14.441666666666666,13.874166666666667,2026-04-24T00:00:00+05:30,2026-06-11T00:00:00+05:30,350.25925,417.74850000000004,338.9115
HINDPETRO,2026,,2,350.0,420.0,317.75,394.45,12.699999999999998,467269048.0,60,7787817.466666667,31,28,0,102.25,0.2692726347021542,13.104166666666666,11.022499999999996,2026-06-25T00:00:00+05:30,2026-04-06T00:00:00+05:30,372.45375,401.595,361.7175
HDFCLIFE,2026,,2,600.0,650.75,543.0,575.85,-4.024999999999996,279263405.0,60,4654390.083333333,28,31,0,107.75,0.18118556737146407,14.980833333333335,14.242500000000005,2026-04-16T00:00:00+05:30,2026-06-11T00:00:00+05:30,594.1812500000001,621.6575,583.9449999999999
INDORAMA,2026,,2,30.26,49.8,30.26,44.32,46.46397884996695,11702417.0,60,195040.28333333333,30,29,0,19.539999999999996,0.4864669734401644,2.042333333333333,1.9585,2026-05-27T00:00:00+05:30,2026-04-01T00:00:00+05:30,45.79429999999999,47.846,39.053
OMAXE,2026,,2,65.9,93.7,65.9,80.85,22.68588770864945,44684297.0,60,744738.2833333333,32,27,0,27.799999999999997,0.3539657748200461,4.183500000000001,4.088333333333336,2026-05-08T00:00:00+05:30,2026-04-01T00:00:00+05:30,78.549,87.862,76.742
MUNJALAU,2026,,2,69.1,104.5,69.1,92.74,34.211287988422576,22925251.0,60,382087.51666666666,34,25,0,35.400000000000006,0.40502428429501186,3.8166666666666678,3.587833333333335,2026-06-10T00:00:00+05:30,2026-04-01T00:00:00+05:30,96.535,99.898,87.508
GODREJPROP,2026,,2,1516.8,1951.9,1434.0,1866.6,23.06170886075949,52739133.0,60,878985.55,34,25,0,517.9000000000001,0.2959214380673399,59.41666666666668,54.845,2026-05-04T00:00:00+05:30,2026-04-02T00:00:00+05:30,1830.1935,1874.2150000000001,1692.95
MANKIND,2026,,2,2016.0,2638.6,1928.0,2545.6,26.269841269841265,37853183.0,60,630886.3833333333,32,27,0,710.5999999999999,0.3054894379871344,69.98500000000003,69.39833333333335,2026-05-21T00:00:00+05:30,2026-04-02T00:00:00+05:30,2500.033,2631.4939999999997,2311.724
UDS,2026,,2,133.7,201.29,131.25,187.94,40.568436798803305,22101500.0,60,368358.3333333333,30,29,0,70.03999999999999,0.41326979169330064,8.050833333333335,7.858666666666666,2026-06-08T00:00:00+05:30,2026-04-01T00:00:00+05:30,179.9278,193.5856,166.26999999999998
CGPOWER,2026,,2,673.0,969.9,655.6,952.15,41.47845468053492,237025416.0,60,3950423.6,35,24,0,314.29999999999995,0.36916788446912785,26.984166666666667,26.065000000000005,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,830.0364999999999,944.756,797.035
TATACAP,2026,,2,311.5,379.95,296.0,365.9,17.463884430176556,196483365.0,60,3274722.75,27,32,0,83.94999999999999,0.2583852078700533,9.474999999999994,9.06416666666666,2026-06-19T00:00:00+05:30,2026-06-02T00:00:00+05:30,336.71574999999996,374.913,320.3455
VBL,2026,,2,397.3,555.8,389.05,507.55,27.749811225773975,409560431.0,60,6826007.183333334,31,28,0,166.74999999999994,0.33409413072914657,14.64583333333333,13.994166666666661,2026-06-17T00:00:00+05:30,2026-04-01T00:00:00+05:30,529.9537499999999,544.1274999999999,489.09999999999997
SHRIRAMFIN,2026,,2,915.6,1062.7,863.45,1042.15,13.821537789427705,396336412.0,60,6605606.866666666,33,26,0,199.25,0.20563390456729155,30.813333333333336,26.989166666666673,2026-04-21T00:00:00+05:30,2026-04-02T00:00:00+05:30,1005.91375,1050.7450000000001,929.2025000000001
SHILPAMED,2026,,2,360.0,615.0,350.6,598.4,66.22222222222221,65664134.0,60,1094402.2333333334,33,26,0,264.4,0.5561515323615406,24.759166666666662,24.534166666666668,2026-06-30T00:00:00+05:30,2026-04-01T00:00:00+05:30,507.918,599.136,472.224
MUTHOOTFIN,2026,,2,3279.0,3678.5,2822.6,2997.3,-8.591033851784074,50372763.0,60,839546.05,25,34,0,855.9000000000001,0.25781582991404633,102.80666666666669,92.44333333333336,2026-04-15T00:00:00+05:30,2026-06-11T00:00:00+05:30,3263.3885,3610.0280000000002,3130.724
SUMICHEM,2026,,2,371.0,514.5,368.85,420.85,13.436657681940705,21622694.0,60,360378.23333333334,32,27,0,145.64999999999998,0.32333793976124275,17.226666666666667,16.7675,2026-05-07T00:00:00+05:30,2026-04-02T00:00:00+05:30,446.77275,486.8265,428.5665
KOTAKBANK,2026,,2,363.8,413.8,345.5,392.25,7.820230896096753,1089611974.0,60,18160199.566666666,37,22,0,68.30000000000001,0.17810770344067753,9.095833333333335,8.601666666666667,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,381.3575,391.944,367.356
EMBDL,2026,,2,41.2,75.97,39.55,62.12,50.77669902912619,156015192.0,48,3250316.5,23,24,0,36.42,0.6089749395609373,3.9289583333333336,3.2410416666666677,2026-05-14T00:00:00+05:30,2026-04-02T00:00:00+05:30,67.0471,72.6922,60.3094
BANDHANBNK,2026,,2,144.55,218.13,140.7,204.18,41.252161881701824,763990855.0,60,12733180.916666666,35,24,0,77.43,0.40220068479216,7.074666666666667,6.575833333333333,2026-06-16T00:00:00+05:30,2026-04-02T00:00:00+05:30,203.80545,213.4842,188.70659999999998
BHEL,2026,,2,254.5,424.9,239.17,414.1,62.71119842829077,1098247304.0,60,18304121.733333334,36,23,0,185.73,0.5045370210230551,13.931333333333328,13.501666666666662,2026-05-29T00:00:00+05:30,2026-04-06T00:00:00+05:30,407.25565,424.9,335.7496
AXISBANK,2026,,2,1175.0,1400.1,1150.3,1345.7,14.527659574468089,440878132.0,60,7347968.866666666,31,28,0,249.79999999999995,0.19136654456217939,30.175000000000008,27.83166666666667,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,1356.385,1392.6059999999998,1267.706
SBIN,2026,,2,1008.0,1120.95,933.9,1026.9,1.8750000000000089,1010081806.0,60,16834696.766666666,29,29,1,187.05000000000007,0.18270601230249792,23.842499999999998,22.15,2026-04-20T00:00:00+05:30,2026-05-18T00:00:00+05:30,970.37475,1062.9645,939.5115
DCAL,2026,,2,136.73,224.4,132.2,175.37,28.26007459957582,35097880.0,60,584964.6666666666,33,26,0,92.20000000000002,0.5154903354880432,9.23666666666667,9.006499999999999,2026-05-21T00:00:00+05:30,2026-04-01T00:00:00+05:30,175.07299999999998,205.038,167.236
